,matter,injection_params,weight,size,is_defect,platemark,type,price_before_takeoff,price_after_discount
404,gold,None,2.17,18.0,0,585,wedding,1240.0,558.00
405,gold,None,2.26,18.5,0,585,wedding,1291.43,581.14
406,gold,None,2.35,19.5,0,585,wedding,1342.86,604.29
407,gold,None,2.39,19.5,0,585,wedding,1365.72,614.57
408,gold,None,2.41,20.0,0,585,wedding,1377.15,619.72
409,gold,None,2.58,20.5,0,585,wedding,1474.29,663.43
410,gold,None,2.62,21.0,0,585,wedding,1497.15,673.72
411,gold,None,2.65,20.5,0,585,wedding,1514.29,681.43
412,gold,None,2.67,21.0,0,585,wedding,1525.72,686.57
413,gold,None,1.75,17.0,0,585,wedding,1000.0,450.00
414,gold,None,1.78,17.0,0,585,wedding,1017.15,457.72
415,gold,None,1.81,17.0,0,585,wedding,1034.29,465.43
416,gold,None,1.81,17.0,0,585,wedding,1034.29,465.43
417,gold,None,1.85,17.0,0,585,wedding,1057.15,475.72
418,gold,None,1.88,17.0,0,585,wedding,1074.29,483.43
419,gold,None,1.9,17.0,0,585,wedding,1085.72,488.57
420,gold,None,1.92,16.5,0,585,wedding,1097.15,493.72
421,gold,None,1.92,17.0,0,585,wedding,1097.15,493.72
422,gold,None,1.93,16.5,0,585,wedding,1102.86,496.29
423,gold,None,1.93,16.5,0,585,wedding,1102.86,496.29
424,gold,None,1.93,17.5,0,585,wedding,1102.86,496.29
425,gold,None,1.94,16.5,0,585,wedding,1108.57,498.86
426,gold,None,1.94,17.0,0,585,wedding,1108.57,498.86
427,gold,None,1.94,17.0,0,585,wedding,1108.57,498.86
428,gold,None,1.95,17.5,0,585,wedding,1114.29,501.43
429,gold,None,1.96,17.0,0,585,wedding,1120.0,504.00
430,gold,None,1.97,16.5,0,585,wedding,1125.72,506.57
431,gold,None,1.97,17.0,0,585,wedding,1125.72,506.57
432,gold,None,1.98,17.0,0,585,wedding,1131.43,509.14
433,gold,None,1.99,16.5,0,585,wedding,1137.15,511.72
434,gold,None,2.0,17.0,0,585,wedding,1142.86,514.29
435,gold,None,2.01,16.5,0,585,wedding,1148.57,516.86
436,gold,None,2.01,17.0,0,585,wedding,1148.57,516.86
437,gold,None,2.11,17.5,0,585,wedding,1205.72,542.57
438,gold,None,2.11,17.5,0,585,wedding,1205.72,542.57
439,gold,None,2.11,17.5,0,585,wedding,1205.72,542.57
440,gold,None,2.13,17.5,0,585,wedding,1217.15,547.72
441,gold,None,2.15,17.5,0,585,wedding,1228.57,552.86
442,gold,None,2.15,17.5,0,585,wedding,1228.57,552.86
443,gold,None,2.17,17.5,0,585,wedding,1240.0,558.00
444,gold,None,2.17,18.0,0,585,wedding,1240.0,558.00
445,gold,None,2.18,18.0,0,585,wedding,1245.72,560.57
446,gold,None,2.18,18.0,0,585,wedding,1245.72,560.57
447,gold,None,2.19,18.0,0,585,wedding,1251.43,563.14
448,gold,None,2.2,17.5,0,585,wedding,1257.15,565.72
449,gold,None,2.21,18.0,0,585,wedding,1262.86,568.29
450,gold,None,2.24,17.5,0,585,wedding,1280.0,576.00
451,gold,None,2.28,18.0,0,585,wedding,1302.86,586.29
452,gold,None,2.18,21.5,0,585,wedding,924.93,416.22
453,gold,None,2.18,21.5,0,585,wedding,924.93,416.22
454,gold,None,2.19,21.5,0,585,wedding,929.17,418.13
455,gold,None,2.19,22.0,0,585,wedding,929.17,418.13
456,gold,None,2.19,22.0,0,585,wedding,1220.14,549.06
457,gold,None,2.21,22.5,0,585,wedding,937.66,421.95
458,gold,None,2.29,22.5,0,585,wedding,971.6,437.22
459,gold,None,2.34,23.0,0,585,wedding,992.82,446.77
460,gold,None,2.18,22.0,0,585,wedding,924.93,416.22
461,gold,None,2.21,22.0,0,585,wedding,937.66,421.95
462,gold,None,1.52,15.0,0,585,wedding,644.91,290.21
463,gold,None,2.04,20.5,0,585,wedding,865.53,389.49
464,gold,None,2.05,20.5,0,585,wedding,869.77,391.40
465,gold,None,2.07,21.0,0,585,wedding,878.26,395.22
466,gold,None,2.11,21.5,0,585,wedding,895.23,402.85
467,gold,None,2.12,21.0,0,585,wedding,1181.14,531.51
468,gold,None,2.14,21.5,0,585,wedding,1192.28,536.53
469,gold,None,2.14,21.5,0,585,wedding,907.96,408.58
470,gold,None,2.14,21.5,0,585,wedding,1192.28,536.53
471,gold,None,2.15,21.5,0,585,wedding,1197.85,539.03
472,gold,None,2.15,21.5,0,585,wedding,912.2,410.49
473,gold,None,2.15,21.5,0,585,wedding,912.2,410.49
474,gold,None,2.15,21.5,0,585,wedding,1197.85,539.03
475,gold,None,2.15,21.5,0,585,wedding,912.2,410.49
476,gold,None,2.16,21.5,0,585,wedding,916.44,412.40
477,gold,None,2.16,21.5,0,585,wedding,1203.42,541.54
478,gold,None,2.22,22.0,0,585,wedding,941.9,423.86
479,gold,None,2.23,22.0,0,585,wedding,946.14,425.76
480,gold,None,2.23,22.5,0,585,wedding,946.14,425.76
481,gold,None,2.27,22.5,0,585,wedding,963.12,433.40
482,gold,None,2.27,22.5,0,585,wedding,963.12,433.40
483,gold,None,2.27,22.5,0,585,wedding,1264.71,569.12
484,gold,None,2.27,22.5,0,585,wedding,963.12,433.40
485,gold,None,2.31,23.0,0,585,wedding,980.09,441.04
486,gold,None,2.31,23.0,0,585,wedding,980.09,441.04
487,gold,None,2.31,23.0,0,585,wedding,980.09,441.04
488,gold,None,2.32,23.0,0,585,wedding,984.33,442.95
489,gold,None,1.58,15.0,0,585,wedding,670.36,301.66
490,gold,None,1.59,15.0,0,585,wedding,674.61,303.57
491,gold,None,1.59,15.0,0,585,wedding,674.61,303.57
492,gold,None,1.59,15.0,0,585,wedding,674.61,303.57
493,gold,None,1.79,19.0,0,585,wedding,759.46,341.76
494,gold,None,1.86,20.0,0,585,wedding,1036.28,466.33
495,gold,None,1.93,18.5,0,585,wedding,818.86,368.49
496,gold,None,1.83,20.5,0,585,wedding,776.43,349.39
497,gold,None,2.13,23.0,0,585,wedding,903.72,406.67
498,gold,None,2.2,22.5,0,585,wedding,933.42,420.04
499,gold,None,1.98,21.0,0,585,wedding,840.07,378.03
500,gold,None,2.09,22.5,0,585,wedding,886.75,399.04
501,gold,None,2.09,22.5,0,585,wedding,1164.42,523.99
502,gold,None,2.15,23.0,0,585,wedding,1013.57,456.11
503,gold,None,2.06,22.0,0,585,wedding,874.02,393.31
504,gold,None,2.06,22.0,0,585,wedding,874.02,393.31
505,gold,None,1.8,20.0,0,585,wedding,763.7,343.67
506,gold,None,1.99,21.5,0,585,wedding,844.32,379.94
507,gold,None,1.99,21.5,0,585,wedding,1108.71,498.92
508,gold,None,1.99,21.5,0,585,wedding,1108.71,498.92
509,gold,None,2.18,23.0,0,585,wedding,924.93,416.22
510,gold,None,1.42,15.0,0,585,wedding,602.48,271.12
511,gold,None,1.46,15.0,0,585,wedding,688.29,309.73
512,gold,None,2.15,21.0,0,585,wedding,912.2,410.49
513,gold,None,1.9,21.0,0,585,wedding,806.13,362.76
514,gold,None,2.03,21.5,0,585,wedding,861.29,387.58
515,gold,None,1.59,15.5,0,585,wedding,885.85,398.63
516,gold,None,2.06,21.5,0,585,wedding,1147.71,516.47
517,gold,None,1.88,19.5,0,585,wedding,1047.42,471.34
518,gold,None,1.89,21.0,0,585,wedding,1052.99,473.85
519,gold,None,1.32,16.0,0,585,engagement,489.14,293.48
520,gold,"1 Бр Круг 57 0,037 3/6А; 1 Кер.кольцо недраг Круг 18,5",6.31,17.0,0,585,decorative,707.68,530.76
521,gold,"1 Бр Круг 57 0,037 3/6А; 1 Кер.кольцо недраг Круг 18,5",6.88,18.0,0,585,decorative,722.76,542.07
522,gold,"1 Бр Круг 57 0,037 3/6А; 1 Кер.кольцо недраг Круг 18,5",7.06,18.0,0,585,decorative,717.65,538.24
523,gold,"1 Бр Круг 57 0,037 3/6А; 1 Кер.кольцо недраг Круг 18,5",7.1,18.0,0,585,decorative,717.65,538.24
524,gold,"1 Бр Круг 57 0,037 3/6А; 1 Кер.кольцо недраг Круг 18,5",7.19,16.5,0,585,decorative,707.68,530.76
525,gold,"1 Бр Круг 57 0,037 3/6А; 1 Кер.кольцо недраг Круг 18,5",7.27,16.5,0,585,decorative,714.7,536.03
526,gold,"1 Бр Круг 57 0,037 3/6А; 1 Кер.кольцо недраг Круг 18,5",7.39,18.5,1,585,decorative,707.68,438.76
527,gold,"1 Бр Круг 57 0,037 3/6А; 1 Кер.кольцо недраг Круг 18,5",7.42,18.5,0,585,decorative,717.65,538.24
528,gold,"1 Бр Круг 57 0,037 3/6А; 1 Кер.кольцо недраг Круг 18,5",6.88,17.0,0,585,decorative,723.35,542.51
529,gold,"1 Бр Круг 57 0,037 3/6А; 1 Кер.кольцо недраг Круг 18,5",7.04,17.5,0,585,decorative,723.35,542.51
530,gold,"1 Бр Круг 57 0,037 3/6А; 1 Кер.кольцо недраг Круг 18,5",7.05,19.0,0,585,decorative,726.96,545.22
531,gold,"1 Бр Круг 57 0,037 3/6А; 1 Кер.кольцо недраг Круг 18,5",6.28,17.0,0,585,decorative,720.28,540.21
532,gold,"1 Бр Круг 57 0,037 3/6А; 1 Кер.кольцо недраг Круг 18,5",7.3,18.5,0,585,decorative,717.85,538.39
533,gold,"1БРКр-57 4/2A 0,14",1.53,16.5,0,585,engagement,1422.67,1138.14
534,gold,"1БРКр-57 4/2A 0,14",1.59,15.5,0,585,engagement,1542.65,1234.12
535,gold,"1БРКр-57 4/2A 0,14",1.59,15.5,0,585,engagement,1332.01,1065.61
536,gold,"1БРКр-57 4/2A 0,14",1.61,15.5,0,585,engagement,1521.97,1217.58
537,gold,"1БРКр-57 4/2A 0,14",1.63,17.0,0,585,engagement,1530.49,1224.39
538,gold,"1БРКр-57 4/2A 0,14",1.66,16.5,0,585,engagement,1434.95,1147.96
539,gold,"1БРКр-57 4/2A 0,14",1.67,16.5,0,585,engagement,1465.76,1172.61
540,gold,"1БРКр-57 4/2A 0,14",1.69,16.0,0,585,engagement,1425.52,1140.42
541,gold,"1БРКр-57 4/2A 0,14",1.72,17.0,0,585,engagement,1591.34,1273.07
542,gold,None,2.32,15.5,0,375,wedding,994.28,447.43
543,gold,None,2.32,15.5,0,375,wedding,961.15,432.52
544,gold,None,2.32,15.5,0,375,wedding,994.28,447.43
545,gold,None,2.34,15.5,0,375,wedding,969.44,436.25
546,gold,None,2.35,15.5,0,375,wedding,973.58,438.11
547,gold,None,2.4,16.0,0,375,wedding,994.3,447.44
548,gold,None,2.43,16.0,0,375,wedding,1006.72,453.02
549,gold,None,2.59,17.0,0,375,wedding,1073.01,482.85
550,gold,None,2.59,17.0,0,375,wedding,1073.01,482.85
551,gold,None,2.61,17.5,0,375,wedding,1081.3,486.59
552,gold,None,2.62,17.0,0,375,wedding,1085.44,488.45
553,gold,None,2.62,17.5,0,375,wedding,1085.44,488.45
554,gold,None,2.67,17.5,0,375,wedding,1106.15,497.77
555,gold,None,2.67,18.0,0,375,wedding,1106.15,497.77
556,gold,None,2.7,17.5,0,375,wedding,1118.58,503.36
557,gold,None,2.7,17.5,0,375,wedding,1157.14,520.71
558,gold,None,2.7,18.0,0,375,wedding,1118.58,503.36
559,gold,None,2.7,18.0,0,375,wedding,1157.14,520.71
560,gold,None,2.7,18.0,0,375,wedding,1118.58,503.36
561,gold,None,2.7,18.0,0,375,wedding,1118.58,503.36
562,gold,None,2.7,18.0,0,375,wedding,1157.14,520.71
563,gold,None,2.8,18.5,0,375,wedding,1160.01,522.00
564,gold,None,2.81,18.5,0,375,wedding,1164.15,523.87
565,gold,None,2.9,19.5,0,375,wedding,1242.85,559.28
566,gold,None,2.9,19.5,0,375,wedding,1242.85,559.28
567,gold,None,2.9,19.5,0,375,wedding,1242.85,559.28
568,gold,None,2.9,19.5,0,375,wedding,1201.44,540.65
569,gold,None,2.97,20.0,0,375,wedding,1272.85,572.78
570,gold,None,2.97,20.0,0,375,wedding,1272.85,572.78
571,gold,None,2.97,20.0,0,375,wedding,1272.85,572.78
572,gold,None,2.97,20.0,0,375,wedding,1272.85,572.78
573,gold,None,2.97,20.0,0,375,wedding,1272.85,572.78
574,gold,None,2.97,20.0,0,375,wedding,1272.85,572.78
575,gold,None,2.97,20.0,0,375,wedding,1272.85,572.78
576,gold,None,2.97,20.0,0,375,wedding,1272.85,572.78
577,gold,None,3.01,20.0,0,375,wedding,1247.01,561.15
578,gold,None,3.02,20.5,0,375,wedding,1294.28,582.43
579,gold,None,3.02,20.5,0,375,wedding,1251.16,563.02
580,gold,None,3.02,20.5,0,375,wedding,1294.28,582.43
581,gold,None,3.02,20.5,0,375,wedding,1294.28,582.43
582,gold,None,3.02,20.5,0,375,wedding,1294.28,582.43
583,gold,None,3.02,20.5,0,375,wedding,1294.28,582.43
584,gold,None,3.02,20.5,0,375,wedding,1294.28,582.43
585,gold,None,3.02,20.5,0,375,wedding,1294.28,582.43
586,gold,None,3.02,20.5,0,375,wedding,1294.28,582.43
587,gold,None,3.09,21.0,0,375,wedding,1324.28,595.93
588,gold,None,3.1,21.0,0,375,wedding,1284.3,577.94
589,gold,None,3.12,21.0,0,375,wedding,1292.58,581.66
590,gold,None,3.12,21.0,0,375,wedding,1337.14,601.71
591,gold,None,3.12,21.0,0,375,wedding,1292.58,581.66
592,gold,None,3.12,21.0,0,375,wedding,1337.14,601.71
593,gold,None,3.12,21.0,0,375,wedding,1337.14,601.71
594,gold,None,3.12,21.0,0,375,wedding,1337.14,601.71
595,gold,None,3.17,21.5,0,375,wedding,1313.3,590.99
596,gold,None,3.17,21.5,0,375,wedding,1358.57,611.36
597,gold,None,3.17,21.5,0,375,wedding,1313.3,590.99
598,gold,None,3.17,21.5,0,375,wedding,1358.57,611.36
599,gold,None,3.25,22.0,0,375,wedding,1392.85,626.78
600,gold,None,3.25,22.0,0,375,wedding,1392.85,626.78
601,gold,None,3.25,22.0,0,375,wedding,1392.85,626.78
602,gold,None,3.25,22.0,0,375,wedding,1392.85,626.78
603,gold,None,3.25,22.0,0,375,wedding,1392.85,626.78
604,gold,None,3.25,22.0,0,375,wedding,1392.85,626.78
605,gold,None,3.25,22.0,0,375,wedding,1346.44,605.90
606,gold,None,3.25,22.0,0,375,wedding,1392.85,626.78
607,gold,None,3.25,22.0,0,375,wedding,1392.85,626.78
608,gold,None,3.26,22.0,0,375,wedding,1397.14,628.71
609,gold,None,3.26,22.0,0,375,wedding,1350.59,607.77
610,gold,None,3.27,22.0,0,375,wedding,1354.73,609.63
611,gold,None,3.27,22.0,0,375,wedding,1354.73,609.63
612,gold,None,3.28,22.0,0,375,wedding,1358.87,611.49
613,gold,None,3.28,22.0,0,375,wedding,1358.87,611.49
614,gold,None,3.28,22.0,0,375,wedding,1358.87,611.49
615,gold,None,3.31,22.5,0,375,wedding,1418.57,638.36
616,gold,None,3.31,22.5,0,375,wedding,1418.57,638.36
617,gold,None,3.31,22.5,0,375,wedding,1418.57,638.36
618,gold,None,2.36,15.5,0,375,wedding,977.72,439.97
619,gold,None,2.41,16.0,0,375,wedding,998.44,449.30
620,gold,None,2.41,16.0,0,375,wedding,998.44,449.30
621,gold,None,2.42,16.0,0,375,wedding,1002.58,451.16
622,gold,None,2.42,16.0,0,375,wedding,1037.14,466.71
623,gold,None,2.46,16.0,0,375,wedding,1019.15,458.62
624,gold,None,2.46,16.0,0,375,wedding,1019.15,458.62
625,gold,None,2.46,16.0,0,375,wedding,1019.15,458.62
626,gold,None,2.48,16.5,0,375,wedding,1062.85,478.28
627,gold,None,2.48,16.5,0,375,wedding,1062.85,478.28
628,gold,None,2.64,17.5,0,375,wedding,1093.73,492.18
629,gold,None,2.64,17.5,0,375,wedding,1131.42,509.14
630,gold,None,2.71,18.0,0,375,wedding,1122.73,505.23
631,gold,None,2.71,18.0,0,375,wedding,1122.73,505.23
632,gold,None,2.72,18.0,0,375,wedding,1165.71,524.57
633,gold,None,2.72,18.0,0,375,wedding,1126.87,507.09
634,gold,None,2.72,18.0,0,375,wedding,1126.87,507.09
635,gold,None,2.72,18.0,0,375,wedding,1165.71,524.57
636,gold,None,2.72,18.0,0,375,wedding,1165.71,524.57
637,gold,None,2.8,19.0,0,375,wedding,1200.0,540.00
638,gold,None,2.8,19.0,0,375,wedding,1200.0,540.00
639,gold,None,2.83,19.0,0,375,wedding,1172.44,527.60
640,gold,None,2.84,19.0,0,375,wedding,1176.58,529.46
641,gold,None,2.88,19.0,0,375,wedding,1193.16,536.92
642,gold,None,3.0,20.5,0,375,wedding,1285.71,578.57
643,gold,None,3.0,20.5,0,375,wedding,1285.71,578.57
644,gold,None,3.0,20.5,0,375,wedding,1285.71,578.57
645,gold,None,3.0,20.5,0,375,wedding,1285.71,578.57
646,gold,None,3.03,20.5,0,375,wedding,1298.57,584.36
647,gold,None,3.03,20.5,0,375,wedding,1298.57,584.36
648,gold,None,3.03,20.5,0,375,wedding,1298.57,584.36
649,gold,None,3.03,20.5,0,375,wedding,1298.57,584.36
650,gold,None,3.03,20.5,0,375,wedding,1298.57,584.36
651,gold,None,3.04,20.5,0,375,wedding,1302.85,586.28
652,gold,None,3.04,20.5,0,375,wedding,1302.85,586.28
653,gold,None,3.04,20.5,0,375,wedding,1302.85,586.28
654,gold,None,3.04,20.5,0,375,wedding,1259.44,566.75
655,gold,None,3.12,20.5,0,375,wedding,1292.58,581.66
656,gold,None,3.12,20.5,0,375,wedding,1292.58,581.66
657,gold,None,3.12,20.5,0,375,wedding,1292.58,581.66
658,gold,None,3.14,21.5,0,375,wedding,1345.71,605.57
659,gold,None,3.14,21.5,0,375,wedding,1300.87,585.39
660,gold,None,3.14,21.5,0,375,wedding,1300.87,585.39
661,gold,None,3.16,21.5,0,375,wedding,1309.16,589.12
662,gold,None,3.16,21.5,0,375,wedding,1354.28,609.43
663,gold,None,3.16,21.5,0,375,wedding,1354.28,609.43
664,gold,None,3.21,21.5,0,375,wedding,1329.87,598.44
665,gold,None,3.21,21.5,0,375,wedding,1375.71,619.07
666,gold,None,3.31,22.0,0,375,wedding,1371.3,617.09
667,gold,None,3.31,22.0,0,375,wedding,1371.3,617.09
668,gold,None,2.55,17.0,0,375,wedding,1092.85,491.78
669,gold,None,2.55,17.0,0,375,wedding,1092.85,491.78
670,gold,None,2.56,17.0,0,375,wedding,1060.58,477.26
671,gold,None,2.58,17.0,0,375,wedding,1105.71,497.57
672,gold,None,2.58,17.0,0,375,wedding,1105.71,497.57
673,gold,None,2.58,17.0,0,375,wedding,1105.71,497.57
674,gold,None,2.77,18.5,0,375,wedding,1147.58,516.41
675,gold,None,2.78,18.5,0,375,wedding,1191.42,536.14
676,gold,None,2.78,18.5,0,375,wedding,1191.42,536.14
677,gold,None,2.78,18.5,0,375,wedding,1191.42,536.14
678,gold,None,2.78,18.5,0,375,wedding,1191.42,536.14
679,gold,None,2.78,18.5,0,375,wedding,1151.73,518.28
680,gold,None,2.78,18.5,0,375,wedding,1191.42,536.14
681,gold,None,2.79,18.5,0,375,wedding,1155.87,520.14
682,gold,None,2.79,18.5,0,375,wedding,1155.87,520.14
683,gold,None,2.79,18.5,0,375,wedding,1155.87,520.14
684,gold,None,2.79,18.5,0,375,wedding,1195.71,538.07
685,gold,None,2.93,19.5,0,375,wedding,1255.71,565.07
686,gold,None,2.93,19.5,0,375,wedding,1213.87,546.24
687,gold,None,2.93,19.5,0,375,wedding,1255.71,565.07
688,gold,None,2.94,19.5,0,375,wedding,1218.01,548.10
689,gold,None,2.94,19.5,0,375,wedding,1218.01,548.10
690,gold,None,2.95,19.5,0,375,wedding,1222.16,549.97
691,gold,None,3.04,20.0,0,375,wedding,1259.44,566.75
692,gold,None,3.18,21.0,0,375,wedding,1317.44,592.85
693,gold,None,3.18,21.0,0,375,wedding,1317.44,592.85
694,gold,None,3.18,21.0,0,375,wedding,1317.44,592.85
695,gold,None,3.35,22.5,0,375,wedding,1387.87,624.54
696,gold,None,3.36,22.5,0,375,wedding,1392.01,626.40
697,gold,None,3.36,22.5,0,375,wedding,1392.01,626.40
698,gold,None,3.36,23.0,0,375,wedding,1392.01,626.40
699,gold,None,3.4,23.0,0,375,wedding,1457.14,655.71
700,gold,None,3.4,23.0,0,375,wedding,1457.14,655.71
701,gold,None,3.4,23.0,0,375,wedding,1457.14,655.71
702,gold,None,3.4,23.0,0,375,wedding,1408.59,633.87
703,gold,None,3.4,23.0,0,375,wedding,1408.59,633.87
704,gold,None,3.4,23.0,0,375,wedding,1457.14,655.71
705,gold,None,3.4,23.0,0,375,wedding,1457.14,655.71
706,gold,None,2.44,16.0,0,375,wedding,1010.87,454.89
707,gold,None,2.45,16.0,0,375,wedding,1050.0,472.50
708,gold,None,2.45,16.0,0,375,wedding,1015.01,456.75
709,gold,None,2.95,20.0,0,375,wedding,1264.28,568.93
710,gold,None,2.96,20.0,0,375,wedding,1268.57,570.86
711,gold,None,2.96,20.0,0,375,wedding,1268.57,570.86
712,gold,None,2.96,20.0,0,375,wedding,1268.57,570.86
713,gold,None,2.96,20.0,0,375,wedding,1268.57,570.86
714,gold,None,2.96,20.0,0,375,wedding,1226.3,551.84
715,gold,None,2.96,20.0,0,375,wedding,1268.57,570.86
716,gold,None,2.96,20.0,0,375,wedding,1268.57,570.86
717,gold,None,2.96,20.0,0,375,wedding,1268.57,570.86
718,gold,None,2.96,20.0,0,375,wedding,1268.57,570.86
719,gold,None,2.27,15.5,0,375,wedding,972.85,437.78
720,gold,None,2.27,15.5,0,375,wedding,972.85,437.78
721,gold,None,2.27,15.5,0,375,wedding,972.85,437.78
722,gold,None,2.27,15.5,0,375,wedding,972.85,437.78
723,gold,None,2.42,15.5,0,375,wedding,1002.58,451.16
724,gold,None,2.42,15.5,0,375,wedding,1002.58,451.16
725,gold,None,2.42,15.5,0,375,wedding,1002.58,451.16
726,gold,None,3.45,23.0,0,375,wedding,1429.3,643.19
727,gold,None,3.45,23.0,0,375,wedding,1429.3,643.19
728,gold,None,3.46,23.0,0,375,wedding,1433.44,645.05
729,gold,None,3.46,23.0,0,375,wedding,1433.44,645.05
730,gold,None,3.05,20.5,0,375,wedding,1307.14,588.21
731,gold,None,3.05,20.5,0,375,wedding,1307.14,588.21
732,gold,None,3.05,20.5,0,375,wedding,1307.14,588.21
733,gold,None,3.05,20.5,0,375,wedding,1307.14,588.21
734,gold,None,3.05,20.5,0,375,wedding,1307.14,588.21
735,gold,None,3.05,20.5,0,375,wedding,1307.14,588.21
736,gold,None,3.05,20.5,0,375,wedding,1307.14,588.21
737,gold,None,3.05,20.5,0,375,wedding,1307.14,588.21
738,gold,None,3.05,20.5,0,375,wedding,1307.14,588.21
739,gold,None,3.11,21.0,0,375,wedding,1332.85,599.78
740,gold,None,3.11,21.0,0,375,wedding,1332.85,599.78
741,gold,None,3.11,21.0,0,375,wedding,1332.85,599.78
742,gold,None,3.22,21.5,0,375,wedding,1334.01,600.30
743,gold,None,3.22,21.5,0,375,wedding,1334.01,600.30
744,gold,None,3.22,21.5,0,375,wedding,1334.01,600.30
745,gold,None,3.22,21.5,0,375,wedding,1380.0,621.00
746,gold,None,3.27,21.5,0,375,wedding,1354.73,609.63
747,gold,None,3.34,22.5,0,375,wedding,1383.73,622.68
748,gold,None,2.79,19.0,0,375,wedding,1155.87,520.14
749,gold,None,2.39,16.5,0,375,wedding,1024.28,460.93
750,gold,None,3.17,21.0,0,375,wedding,1313.3,590.99
751,gold,None,3.17,21.0,0,375,wedding,1358.57,611.36
752,gold,None,3.21,21.0,0,375,wedding,1329.87,598.44
753,gold,None,3.21,21.0,0,375,wedding,1329.87,598.44
754,gold,None,2.92,20.0,0,375,wedding,1209.73,544.38
755,gold,None,3.2,21.0,0,375,wedding,1325.73,596.58
756,gold,None,3.2,21.0,0,375,wedding,1325.73,596.58
757,gold,None,3.2,21.0,0,375,wedding,1325.73,411.42
758,gold,None,3.2,21.0,0,375,wedding,1325.73,596.58
759,gold,None,2.85,19.0,0,375,wedding,1221.42,549.64
760,gold,None,2.85,19.0,0,375,wedding,1221.42,549.64
761,gold,None,2.85,19.0,0,375,wedding,1221.42,549.64
762,gold,None,2.85,19.0,0,375,wedding,1221.42,549.64
763,gold,None,2.85,19.0,0,375,wedding,1221.42,549.64
764,gold,None,2.85,19.0,0,375,wedding,1221.42,549.64
765,gold,None,2.46,16.5,0,375,wedding,1054.28,474.43
766,gold,None,2.46,16.5,0,375,wedding,1054.28,474.43
767,gold,None,2.46,16.5,0,375,wedding,1054.28,474.43
768,gold,None,2.46,16.5,0,375,wedding,1054.28,474.43
769,gold,None,2.46,16.5,0,375,wedding,1054.28,474.43
770,gold,None,2.46,16.5,0,375,wedding,1054.28,474.43
771,gold,None,2.46,16.5,0,375,wedding,1019.15,458.62
772,gold,None,2.46,16.5,0,375,wedding,1054.28,474.43
773,gold,None,3.28,22.5,0,375,wedding,1358.87,611.49
774,gold,None,3.32,22.5,0,375,wedding,1375.44,618.95
775,gold,None,3.32,22.5,0,375,wedding,1422.85,640.28
776,gold,None,3.32,22.5,0,375,wedding,1422.85,640.28
777,gold,None,3.32,22.5,0,375,wedding,1422.85,640.28
778,gold,None,3.32,22.5,0,375,wedding,1375.44,618.95
779,gold,None,3.32,22.5,0,375,wedding,1422.85,640.28
780,gold,None,3.39,23.0,0,375,wedding,1404.44,632.00
781,gold,None,3.39,23.0,0,375,wedding,1404.44,632.00
782,gold,None,3.39,23.0,0,375,wedding,1452.85,653.78
783,gold,None,3.06,20.5,0,375,wedding,1311.42,590.14
784,gold,None,2.59,17.5,0,375,wedding,1110.0,499.50
785,gold,None,2.59,17.5,0,375,wedding,1110.0,499.50
786,gold,None,2.59,17.5,0,375,wedding,1110.0,499.50
787,gold,None,3.26,21.5,0,375,wedding,1350.59,607.77
788,gold,None,3.26,21.5,0,375,wedding,1350.59,607.77
789,gold,None,2.73,18.5,0,375,wedding,1131.01,508.95
790,gold,None,2.74,18.5,0,375,wedding,1135.15,510.82
791,gold,None,2.6,17.0,0,375,wedding,1077.15,484.72
792,gold,None,2.82,18.5,0,375,wedding,1168.3,525.74
793,gold,None,2.82,18.5,0,375,wedding,1168.3,525.74
794,gold,None,2.82,18.5,0,375,wedding,1168.3,525.74
795,gold,None,2.64,18.0,0,375,wedding,1131.42,509.14
796,gold,None,2.64,18.0,0,375,wedding,1093.73,492.18
