артикул;материал;вес;размер;есть_дефект;проба;тип;цена_до_скидки
П7302-001К14;Золото;3.34;22,5;0;585;obruchalnye;1956.27
П7302-001К14;Золото;2.6;16,5;0;585;obruchalnye;1522.85
П7302-001К14;Золото;3.1;20,5;0;585;obruchalnye;1815.7
П7302-001К14;Золото;3.1;20,5;0;585;obruchalnye;1815.7
П7302-001К14;Золото;2.43;16,5;0;585;obruchalnye;1423.28
П7302-001К14;Золото;2.44;17;0;585;obruchalnye;1429.13
П7302-001К14;Золото;2.92;19,5;0;585;obruchalnye;1710.27
П7302-001К14;Золото;2.92;19,5;0;585;obruchalnye;1710.27
П7302-001К14;Золото;2.91;19,5;0;585;obruchalnye;1704.42
П7302-001К14;Золото;2.55;17,5;0;585;obruchalnye;1493.56
П7302-001К14;Золото;2.38;16;0;585;obruchalnye;1393.99
П7302-001К14;Золото;2.38;16;0;585;obruchalnye;1393.99
П7302-001К14;Золото;2.42;16;0;585;obruchalnye;1417.42
П7302-001К14;Золото;2.48;16;0;585;obruchalnye;1310.85
П7302-001К14;Золото;2.48;16;0;585;obruchalnye;1310.85
П7302-001К14;Золото;2.48;16;0;585;obruchalnye;1452.56
П7302-001К14;Золото;2.7;17,5;0;585;obruchalnye;1581.42
П7302-001К14;Золото;2.73;18;0;585;obruchalnye;1443
П7302-001К14;Золото;2.73;18;0;585;obruchalnye;1598.99
П7302-001К14;Золото;2.73;18;0;585;obruchalnye;1598.99
П7302-001К14;Золото;2.75;18,5;0;585;obruchalnye;1610.7
П7302-001К14;Золото;2.78;18,5;0;585;obruchalnye;1628.27
П7302-001К14;Золото;2.78;18,5;0;585;obruchalnye;1628.27
П7302-001К14;Золото;2.78;18,5;0;585;obruchalnye;1628.27
П7302-001К14;Золото;3.2;20,5;0;585;obruchalnye;1737.15
П7302-001К14;Золото;3.2;20,5;0;585;obruchalnye;1874.27
П7302-001К14;Золото;3.33;21;0;585;obruchalnye;1760.14
П7302-001К14;Золото;3.41;21,5;0;585;obruchalnye;1802.42
П7302-001К14;Золото;3.41;21,5;0;585;obruchalnye;1802.42
П7302-001К14;Золото;3.44;21,5;0;585;obruchalnye;1818.28
П7302-001К14;Золото;3.64;22,5;0;585;obruchalnye;1923.99
П7302-001К14;Золото;3.24;20,5;0;585;obruchalnye;1897.7
П7302-001К14;Золото;2.42;15,5;0;585;obruchalnye;1279.14
П7302-001К14;Золото;2.84;19,5;0;585;obruchalnye;1663.42
П7302-001К14;Золото;2.96;19;0;585;obruchalnye;1733.7
П7302-001К14;Золото;2.38;15,5;0;585;obruchalnye;1393.99
П7302-001К14;Золото;2.38;15,5;0;585;obruchalnye;1360
П7302-001К14;Золото;2.4;15,5;0;585;obruchalnye;1405.7
П7302-001К14;Золото;2.4;15,5;0;585;obruchalnye;1371.43
П7302-001К14;Золото;2.7;17;0;585;obruchalnye;1581.42
П7302-001К14;Золото;2.74;17,5;0;585;obruchalnye;1604.85
П7302-001К14;Золото;2.74;17,5;0;585;obruchalnye;1604.85
П7302-001К14;Золото;2.74;17,5;0;585;obruchalnye;1604.85
П7302-001К14;Золото;2.77;19;0;585;obruchalnye;1622.42
П7302-001К14;Золото;2.77;19;0;585;obruchalnye;1622.42
П7302-001К14;Золото;2.77;19;0;585;obruchalnye;1622.42
П7302-001К14;Золото;2.77;19;0;585;obruchalnye;1622.42
П7302-001К14;Золото;2.79;19;0;585;obruchalnye;1634.13
П7302-001К14;Золото;2.79;19;0;585;obruchalnye;1634.13
П7302-001К14;Золото;2.87;18;0;585;obruchalnye;1640
П7302-001К14;Золото;2.87;18;0;585;obruchalnye;1640
П7302-001К14;Золото;2.87;18;0;585;obruchalnye;1640
П7302-001К14;Золото;2.91;20;0;585;obruchalnye;1704.42
П7302-001К14;Золото;2.93;20,5;0;585;obruchalnye;1674.29
П7302-001К14;Золото;2.95;20,5;0;585;obruchalnye;1727.84
П7302-001К14;Золото;2.95;21;0;585;obruchalnye;1727.84
П7302-001К14;Золото;2.98;21;0;585;obruchalnye;1745.42
П7302-001К14;Золото;3;20;0;585;obruchalnye;1757.13
П7302-001К14;Золото;3;20;0;585;obruchalnye;1757.13
П7302-001К14;Золото;3.08;19;0;585;obruchalnye;1803.99
П7302-001К14;Золото;3.16;21,5;0;585;obruchalnye;1805.72
П7302-001К14;Золото;3.18;21,5;0;585;obruchalnye;1862.56
П7302-001К14;Золото;3.18;21,5;0;585;obruchalnye;1862.56
П7302-001К14;Золото;3.22;22;0;585;obruchalnye;1885.99
П7302-001К14;Золото;3.22;22;0;585;obruchalnye;1840
П7302-001К14;Золото;3.33;22,5;0;585;obruchalnye;1902.86
П7302-001К14;Золото;3.33;23;0;585;obruchalnye;1950.41
П7302-001К14;Золото;3.33;23;0;585;obruchalnye;1950.41
П7302-001К14;Золото;3.33;23;0;585;obruchalnye;1950.41
П7302-001К14;Золото;2.72;17,5;0;585;obruchalnye;1593.13
П7302-001К14;Золото;3.17;22;0;585;obruchalnye;1856.7
П7302-001К14;Золото;2.94;18,5;0;585;obruchalnye;1721.99
П7302-001К14;Золото;3.03;21;0;585;obruchalnye;1774.7
П7302-001К14;Золото;2.35;16;0;585;obruchalnye;1376.42
П7302-001К14;Золото;2.47;17;0;585;obruchalnye;1446.7
П7302-001К14;Золото;2.47;17;0;585;obruchalnye;1446.7
П7302-001К14;Золото;2.5;17;0;585;obruchalnye;1464.28
П7302-001К14;Золото;2.5;17;0;585;obruchalnye;1464.28
П7302-001К14;Золото;2.65;18;0;585;obruchalnye;1552.13
П7302-001К14;Золото;2.69;18;0;585;obruchalnye;1575.56
П7302-001К14;Золото;2.69;18;0;585;obruchalnye;1575.56
П7302-001К14;Золото;2.69;18;0;585;obruchalnye;1575.56
П7302-001К14;Золото;2.71;18;0;585;obruchalnye;1587.27
П7302-001К14;Золото;2.71;18;0;585;obruchalnye;1587.27
П7302-001К14;Золото;2.99;20;0;585;obruchalnye;1751.27
П7302-001К14;Золото;2.99;20;0;585;obruchalnye;1751.27
П7302-001К14;Золото;3.12;20,5;0;585;obruchalnye;1827.42
П7302-001К14;Золото;3.12;20,5;0;585;obruchalnye;1827.42
П7302-001К14;Золото;3.46;23;0;585;obruchalnye;2026.56
П7302-001К14;Золото;3.49;22;0;585;obruchalnye;2044.13
П7302-001К14;Золото;3.52;22,5;0;585;obruchalnye;2061.7
П7302-001К14;Золото;2.67;18;0;585;obruchalnye;1563.85
П7302-001К14;Золото;2.67;18;0;585;obruchalnye;1563.85
П7302-001К14;Золото;2.67;18;0;585;obruchalnye;1563.85
П7302-001К14;Золото;2.67;18;0;585;obruchalnye;1563.85
П7302-001К14;Золото;2.67;18;0;585;obruchalnye;1563.85
П7302-001К14;Золото;2.67;18;0;585;obruchalnye;1563.85
П7302-001К14;Золото;2.74;18,5;0;585;obruchalnye;1604.85
П7302-001К14;Золото;2.46;16,5;0;585;obruchalnye;1440.85
П7302-001К14;Золото;3.06;21,5;0;585;obruchalnye;1792.27
П7302-001К14;Золото;3.06;21,5;0;585;obruchalnye;1792.27
П7302-001К14;Золото;3.06;21,5;0;585;obruchalnye;1792.27
П7302-001К14;Золото;3.23;22,5;0;585;obruchalnye;1891.84
П7302-001К14;Золото;3.34;23;0;585;obruchalnye;1956.27
П7302-001К14;Золото;2.37;15,5;0;585;obruchalnye;1388.13
П7302-001К14;Золото;2.37;15,5;0;585;obruchalnye;1388.13
П7302-001К14;Золото;2.81;18,5;0;585;obruchalnye;1645.85
П7302-001К14;Золото;2.81;18,5;0;585;obruchalnye;1645.85
П7302-001К14;Золото;3.12;22;0;585;obruchalnye;1827.42
П7302-001К14;Золото;2.88;18,5;0;585;obruchalnye;1686.84
П7302-001К14;Золото;3.1;19;0;585;obruchalnye;1815.7
П7302-001К14;Золото;2.4;16;0;585;obruchalnye;1405.7
П7302-001К14;Золото;2.4;16;0;585;obruchalnye;1405.7
П7302-001К14;Золото;2.4;16;0;585;obruchalnye;1405.7
П7302-001К14;Золото;2.4;16;0;585;obruchalnye;1405.7
П7302-001К14;Золото;3.07;21,5;0;585;obruchalnye;1798.13
П7302-001К14;Золото;3.07;21,5;0;585;obruchalnye;1798.13
П7302-001К14;Золото;3.07;21,5;0;585;obruchalnye;1798.13
П7302-001К14;Золото;3.18;22;0;585;obruchalnye;1862.56
П7302-001К14;Золото;3.18;22;0;585;obruchalnye;1862.56
П7302-001К14;Золото;3.18;22;0;585;obruchalnye;1862.56
П7302-001К14;Золото;2.81;19;0;585;obruchalnye;1645.85
П7302-001К14;Золото;2.7;18;0;585;obruchalnye;1581.42
П7302-001К14;Золото;2.38;17;0;585;obruchalnye;1393.99
П7302-001К14;Золото;2.88;20,5;0;585;obruchalnye;1686.84
П7302-001К14;Золото;2.57;16;0;585;obruchalnye;1505.27
П7302-001К14;Золото;2.57;16;0;585;obruchalnye;1505.27
П7302-001К14;Золото;3.26;23;0;585;obruchalnye;1909.41
П7302-001К14;Золото;3.36;23;0;585;obruchalnye;1967.99
П7302-001К14;Золото;2.42;17;0;585;obruchalnye;1417.42
П7302-001К14;Золото;2.51;17,5;0;585;obruchalnye;1470.13
П7302-001К14;Золото;2.76;17,5;0;585;obruchalnye;1616.56
П7302-001К14;Золото;3.05;21;0;585;obruchalnye;1786.42
П7302-001К14;Золото;2.93;20;0;585;obruchalnye;1716.13
П7302-001К14;Золото;2.48;15,5;0;585;obruchalnye;1452.56
П7302-001К14;Золото;2.48;15,5;0;585;obruchalnye;1452.56
П7302-001К14;Золото;2.93;19,5;0;585;obruchalnye;1716.13
П7302-001К14;Золото;2.22;16;0;585;obruchalnye;1300.28
П7302-001К14;Золото;2.24;16;0;585;obruchalnye;1311.99
П7302-001К14;Золото;2.24;16;0;585;obruchalnye;1311.99
П7302-001К14;Золото;2.24;16;0;585;obruchalnye;1311.99
П7302-001К14;Золото;2.28;16;0;585;obruchalnye;1335.42
П7302-001К14;Золото;2.33;16,5;0;585;obruchalnye;1364.7
П7302-001К14;Золото;2.36;16,5;0;585;obruchalnye;1382.28
П7302-001К14;Золото;2.36;16,5;0;585;obruchalnye;1382.28
П7302-001К14;Золото;2.38;16,5;0;585;obruchalnye;1393.99
П7302-001К14;Золото;2.38;16,5;0;585;obruchalnye;1393.99
П7302-001К14;Золото;2.38;16,5;0;585;obruchalnye;1393.99
П7302-001К14;Золото;2.38;16,5;0;585;obruchalnye;1393.99
П7302-001К14;Золото;2.4;16,5;0;585;obruchalnye;1405.7
П7302-001К14;Золото;2.43;17;0;585;obruchalnye;1423.28
П7302-001К14;Золото;2.52;17,5;0;585;obruchalnye;1475.99
П7302-001К14;Золото;2.53;18;0;585;obruchalnye;1481.85
П7302-001К14;Золото;2.58;18;0;585;obruchalnye;1511.13
П7302-001К14;Золото;2.75;19;0;585;obruchalnye;1610.7
П7302-001К14;Золото;2.75;19;0;585;obruchalnye;1610.7
П7302-001К14;Золото;2.75;19,5;0;585;obruchalnye;1610.7
П7302-001К14;Золото;2.75;19,5;0;585;obruchalnye;1610.7
П7302-001К14;Золото;2.77;19,5;0;585;obruchalnye;1622.42
П7302-001К14;Золото;2.77;19,5;0;585;obruchalnye;1622.42
П7302-001К14;Золото;2.77;19,5;0;585;obruchalnye;1622.42
П7302-001К14;Золото;2.77;19,5;0;585;obruchalnye;1622.42
П7302-001К14;Золото;2.77;19,5;0;585;obruchalnye;1622.42
П7302-001К14;Золото;2.99;21;0;585;obruchalnye;1751.27
П7302-001К14;Золото;2.99;21;0;585;obruchalnye;1751.27
П7302-001К14;Золото;2.49;17,5;0;585;obruchalnye;1458.42
П7302-001К14;Золото;2.93;21;0;585;obruchalnye;1716.13
П7302-001К14;Золото;2.45;17;0;585;obruchalnye;1434.99
П7302-001К14;Золото;2.71;18,5;0;585;obruchalnye;1587.27
П7302-001К14;Золото;2.49;15,5;0;585;obruchalnye;1458.42
П7302-001К14;Золото;2.49;15,5;0;585;obruchalnye;1458.42
П7302-001К14;Золото;2.48;17;0;585;obruchalnye;1452.56
П7302-001К14;Золото;3.19;21,5;0;585;obruchalnye;1868.41
П7302-001К14;Золото;3.19;21,5;0;585;obruchalnye;1868.41
П7302-001К14;Золото;3.19;21,5;0;585;obruchalnye;1868.41
П7302-001К14;Золото;3.19;21,5;0;585;obruchalnye;1868.41
П7302-001К14;Золото;3.26;21;0;585;obruchalnye;1909.41
П7302-001К14;Золото;3.26;21;0;585;obruchalnye;1909.41
П7302-001К14;Золото;3.3;21;0;585;obruchalnye;1932.84
П7302-001К14;Золото;2.92;20;0;585;obruchalnye;1710.27
П7302-001К14;Золото;2.92;20;0;585;obruchalnye;1710.27
П7302-001К14;Золото;2.44;16;0;585;obruchalnye;1429.13
П7302-001К14;Золото;2.42;16,5;0;585;obruchalnye;1417.42
П7302-001К14;Золото;2.42;16,5;0;585;obruchalnye;1417.42
П7302-001К14;Золото;2.42;16,5;0;585;obruchalnye;1417.42
П7302-001К14;Золото;2.35;15,5;0;585;obruchalnye;1376.42
П7302-001К14;Золото;3.28;21;0;585;obruchalnye;1921.13
П7302-001К14;Золото;3.29;21;0;585;obruchalnye;1926.99
П7302-001К14;Золото;3.29;21;0;585;obruchalnye;1926.99
П7302-001К14;Золото;2.6;17,5;0;585;obruchalnye;1522.85
П7302-001К14;Золото;2.99;20,5;0;585;obruchalnye;1751.27
П7302-001К14;Золото;2.99;20,5;0;585;obruchalnye;1751.27
П7302-001К14;Золото;3.24;22;0;585;obruchalnye;1897.7
П7302-001К14;Золото;2.78;19,5;0;585;obruchalnye;1628.27
П7302-001К14;Золото;2.78;19,5;0;585;obruchalnye;1628.27
П7302-001К14;Золото;2.37;16,5;0;585;obruchalnye;1388.13
П7302-001К14;Золото;2.37;16,5;0;585;obruchalnye;1388.13
П7302-001К14;Золото;2.37;16,5;0;585;obruchalnye;1388.13
П7302-001К14;Золото;2.37;16,5;0;585;obruchalnye;1388.13
П7302-001К14;Золото;2.37;16,5;0;585;obruchalnye;1388.13
П7302-001К14;Золото;2.39;16,5;0;585;obruchalnye;1399.85
П7302-001К14;Золото;2.39;16,5;0;585;obruchalnye;1399.85
П7302-001К14;Золото;2.39;16,5;0;585;obruchalnye;1399.85
П7302-001К14;Золото;2.39;16,5;0;585;obruchalnye;1399.85
П7302-001К14;Золото;2.45;16;0;585;obruchalnye;1434.99
П7302-001К14;Золото;2.51;17;0;585;obruchalnye;1470.13
П7302-001К14;Золото;2.66;18;0;585;obruchalnye;1557.99
П7302-001К14;Золото;2.67;21;0;585;obruchalnye;1563.85
П7302-001К14;Золото;2.72;18;0;585;obruchalnye;1593.13
П7302-001К14;Золото;2.72;18;0;585;obruchalnye;1593.13
П7302-001К14;Золото;2.72;18;0;585;obruchalnye;1593.13
П7302-001К14;Золото;2.87;18,5;0;585;obruchalnye;1680.99
П7302-001К14;Золото;2.91;18,5;0;585;obruchalnye;1704.42
П7302-001К14;Золото;3.01;20;0;585;obruchalnye;1762.99
П7302-001К14;Золото;3.01;20;0;585;obruchalnye;1762.99
П7302-001К14;Золото;3.11;20,5;0;585;obruchalnye;1821.56
П7302-001К14;Золото;3.11;20,5;0;585;obruchalnye;1821.56
П7302-001К14;Золото;3.13;20,5;0;585;obruchalnye;1833.27
П7302-001К14;Золото;3.13;20,5;0;585;obruchalnye;1833.27
П7302-001К14;Золото;3.15;20,5;0;585;obruchalnye;1844.99
П7302-001К14;Золото;3.15;20,5;0;585;obruchalnye;1844.99
П7302-001К14;Золото;3.15;21;0;585;obruchalnye;1844.99
П7302-001К14;Золото;3.16;20,5;0;585;obruchalnye;1850.84
П7302-001К14;Золото;3.17;21,5;0;585;obruchalnye;1856.7
П7302-001К14;Золото;3.17;21,5;0;585;obruchalnye;1856.7
П7302-001К14;Золото;3.19;20,5;0;585;obruchalnye;1868.41
П7302-001К14;Золото;3.27;21;0;585;obruchalnye;1915.27
П7302-001К14;Золото;3.27;21;0;585;obruchalnye;1915.27
П7302-001К14;Золото;3.34;21;0;585;obruchalnye;1956.27
П7302-001К14;Золото;3.42;22;0;585;obruchalnye;2003.13
П7302-001К14;Золото;3.43;22,5;0;585;obruchalnye;2008.99
П7302-001К14;Золото;3.49;22,5;0;585;obruchalnye;2044.13
П7302-001К14;Золото;3.56;23;0;585;obruchalnye;2085.13
П7302-001К14;Золото;2.08;15,5;0;585;obruchalnye;1218.28
П7302-001К14;Золото;2.11;15,5;0;585;obruchalnye;1235.85
П7302-001К14;Золото;2.15;15,5;0;585;obruchalnye;1259.28
П7302-001К14;Золото;2.15;15,5;0;585;obruchalnye;1259.28
П7302-001К14;Золото;2.17;16;0;585;obruchalnye;1270.99
П7302-001К14;Золото;2.17;16;0;585;obruchalnye;1270.99
П7302-001К14;Золото;2.18;16;0;585;obruchalnye;1276.85
П7302-001К14;Золото;2.2;16;0;585;obruchalnye;1288.56
П7302-001К14;Золото;2.2;16;0;585;obruchalnye;1288.56
П7302-001К14;Золото;2.26;17;0;585;obruchalnye;1323.7
П7302-001К14;Золото;2.28;17;0;585;obruchalnye;1335.42
П7302-001К14;Золото;2.3;17;0;585;obruchalnye;1347.13
П7302-001К14;Золото;2.3;17;0;585;obruchalnye;1347.13
П7302-001К14;Золото;2.33;17;0;585;obruchalnye;1364.7
П7302-001К14;Золото;2.33;17;0;585;obruchalnye;1364.7
П7302-001К14;Золото;2.33;17;0;585;obruchalnye;1364.7
П7302-001К14;Золото;2.33;17;0;585;obruchalnye;1364.7
П7302-001К14;Золото;2.34;17;0;585;obruchalnye;1370.56
П7302-001К14;Золото;2.35;16,5;0;585;obruchalnye;1376.42
П7302-001К14;Золото;2.35;16,5;0;585;obruchalnye;1376.42
П7302-001К14;Золото;2.35;16,5;0;585;obruchalnye;1376.42
П7302-001К14;Золото;2.51;18;0;585;obruchalnye;1470.13
П7302-001К14;Золото;2.51;18;0;585;obruchalnye;1470.13
П7302-001К14;Золото;2.7;19;0;585;obruchalnye;1581.42
П7302-001К14;Золото;2.71;19;0;585;obruchalnye;1587.27
П7302-001К14;Золото;2.73;19;0;585;obruchalnye;1598.99
П7302-001К14;Золото;2.74;19;0;585;obruchalnye;1604.85
П7302-001К14;Золото;2.74;19;0;585;obruchalnye;1604.85
П7302-001К14;Золото;2.78;20;0;585;obruchalnye;1628.27
П7302-001К14;Золото;2.79;20;0;585;obruchalnye;1634.13
П7302-001К14;Золото;2.8;19,5;0;585;obruchalnye;1639.99
П7302-001К14;Золото;2.8;19,5;0;585;obruchalnye;1639.99
П7302-001К14;Золото;2.8;20;0;585;obruchalnye;1639.99
П7302-001К14;Золото;2.8;20;0;585;obruchalnye;1639.99
П7302-001К14;Золото;2.81;20;0;585;obruchalnye;1645.85
П7302-001К14;Золото;2.82;18,5;0;585;obruchalnye;1651.7
П7302-001К14;Золото;2.89;20;0;585;obruchalnye;1692.7
П7302-001К14;Золото;2.89;20;0;585;obruchalnye;1692.7
П7302-001К14;Золото;3.01;23;0;585;obruchalnye;1762.99
П7302-001К14;Золото;3.05;20,5;0;585;obruchalnye;1786.42
П7302-001К14;Золото;3.08;23;0;585;obruchalnye;1803.99
П7302-001К14;Золото;3.21;21,5;0;585;obruchalnye;1880.13
П7302-001К14;Золото;3.29;23;0;585;obruchalnye;1926.99
П7302-001К14;Золото;3.35;22,5;0;585;obruchalnye;1962.13
П7302-001К14;Золото;3.35;22,5;0;585;obruchalnye;1962.13
П7302-001К14;Золото;3.35;22,5;0;585;obruchalnye;1962.13
П7302-001К14;Золото;3.35;22,5;0;585;obruchalnye;1962.13
П7302-001К14;Золото;3.35;22,5;0;585;obruchalnye;1962.13
П7302-001К14;Золото;3.35;22,5;0;585;obruchalnye;1962.13
П7302-001К14;Золото;3.37;23;0;585;obruchalnye;1973.84
П7302-001К14;Золото;3.37;23;0;585;obruchalnye;1973.84
П7302-001К14;Золото;3.37;23;0;585;obruchalnye;1973.84
П7302-001К14;Золото;3.37;23;0;585;obruchalnye;1973.84
П7302-001К14;Золото;3.38;22,5;0;585;obruchalnye;1979.7
П7302-001К14;Золото;3.39;22,5;0;585;obruchalnye;1985.56
П7302-001К14;Золото;3.42;22,5;0;585;obruchalnye;2003.13
Т130619021;Золото;2.56;21,5;0;585;obruchalnye;1070.08
Т130619021;Золото;2.59;21,5;0;585;obruchalnye;1082.62
Т130619021;Золото;2.59;22,5;0;585;obruchalnye;1082.62
Т130619021;Золото;2.67;22,5;0;585;obruchalnye;1116.06
Т130619021;Золото;2.68;22,5;0;585;obruchalnye;1120.24
Т130619021;Золото;2.74;22;0;585;obruchalnye;1145.32
Т130619021;Золото;2.75;22;0;585;obruchalnye;1149.5
Т130619021;Золото;2.4;22;0;585;obruchalnye;1003.2
Т130619021;Золото;2.49;22;0;585;obruchalnye;1040.82
Т130619021;Золото;2.48;22;0;585;obruchalnye;1036.64
Т130619021;Золото;2.45;21,5;0;585;obruchalnye;1024.1
Т10001016;Золото;1.77;15;0;585;obruchalnye;750.98
Т10001016;Золото;2.51;22,5;0;585;obruchalnye;1064.94
Т10001016;Золото;2.51;22,5;0;585;obruchalnye;1064.94
Т10001016;Золото;2.53;22,5;0;585;obruchalnye;1073.43
Т10001016;Золото;2.52;22,5;0;585;obruchalnye;1069.19
Т10001016;Золото;1.98;18;0;585;obruchalnye;840.07
Т10001016;Золото;1.79;15,5;0;585;obruchalnye;759.46
Т10001016;Золото;1.79;15,5;0;585;obruchalnye;759.46
Т10001016;Золото;2.59;23;0;585;obruchalnye;1098.89
Т10001016;Золото;2.36;22;0;585;obruchalnye;1001.3
Т10001016;Золото;1.61;15;0;585;obruchalnye;683.09
Т10001016;Золото;1.61;15;0;585;obruchalnye;683.09
Т10001016;Золото;2.22;19;0;585;obruchalnye;941.9
Т10001016;Золото;1.67;15;0;585;obruchalnye;708.55
Т10001016;Золото;1.67;15;0;585;obruchalnye;708.55
Т10001016;Золото;2.35;21;0;585;obruchalnye;997.06
Т10001016;Золото;1.89;16;0;585;obruchalnye;801.89
Т10001016;Золото;1.7;15;0;585;obruchalnye;947.14
Т10001016;Золото;1.76;15;0;585;obruchalnye;746.73
Т10001016;Золото;1.79;15;0;585;obruchalnye;759.46
Т10001016;Золото;1.68;15;0;585;obruchalnye;712.79
110029;Золото;2.35;15,5;0;585;obruchalnye;973.58
110029;Золото;2.49;16;0;585;obruchalnye;1031.58
94011264;Серебро;1.38;15;0;925;pomolvochnye;207.68
94011264;Серебро;1.35;15;0;925;pomolvochnye;202.97
94011264;Серебро;1.32;16;0;925;pomolvochnye;71.13
94011264;Серебро;1.51;18;0;925;pomolvochnye;81.34
94011264;Серебро;1.45;16;0;925;pomolvochnye;76.91
94011264;Серебро;1.51;17,5;0;925;pomolvochnye;80.09
94011264;Серебро;1.47;17;0;925;pomolvochnye;79.2
94011264;Серебро;1.49;17;0;925;pomolvochnye;79.03
94011264;Серебро;1.49;17;0;925;pomolvochnye;80.28
94011264;Серебро;1.52;17,5;0;925;pomolvochnye;81.87
94011264;Серебро;1.52;17,5;0;925;pomolvochnye;81.87
94011264;Серебро;1.61;17;0;925;pomolvochnye;85.43
94011264;Серебро;1.48;17,5;0;925;pomolvochnye;78.5
94011264;Серебро;1.48;17,5;0;925;pomolvochnye;78.5
94011264;Серебро;1.44;16,5;0;925;pomolvochnye;77.53
94011264;Серебро;1.49;16;0;925;pomolvochnye;79.03
94011264;Серебро;1.62;18;0;925;pomolvochnye;85.96
94011264;Серебро;1.62;18;0;925;pomolvochnye;85.96
94011264;Серебро;1.35;15;0;925;pomolvochnye;71.58
1010015240;Серебро;1.15;17,0;0;925;dekorativnye_1;84.18
1010015240;Серебро;1.24;16,5;0;925;dekorativnye_1;67.84
1010015240;Серебро;1.27;16,5;0;925;dekorativnye_1;69.44
1010015240;Серебро;1.15;16;0;925;dekorativnye_1;364.94
1010015240;Серебро;1.42;18,0;0;925;dekorativnye_1;103.9
1010015240;Серебро;1.23;16,5;0;925;dekorativnye_1;67.31
1010015240;Серебро;1.23;16,5;0;925;dekorativnye_1;67.31
1010015240;Серебро;1.22;17,0;0;925;dekorativnye_1;89.24
1010015240;Серебро;1.24;18,0;0;925;dekorativnye_1;90.76
